"area_code","item_code","Area","Item","share","category"
798,2612,"Tuvalu","Lemons, Limes and products",3.07884617160873e-06,"vegetal_products"
584,2575,"Marshall Islands","Cottonseed Oil",2.17862211488186e-05,"vegetal_products"
242,2531,"Fiji","Potatoes and products",0.0172058732675714,"starch"
180,2532,"Democratic Republic of the Congo","Cassava and products",0.652519182538303,"starch"
478,2531,"Mauritania","Potatoes and products",0.00535331167173713,"starch"
450,2532,"Madagascar","Cassava and products",0.115881977961934,"starch"
512,2531,"Oman","Potatoes and products",0.0218408631379924,"starch"
887,2532,"Yemen","Cassava and products",1.66430889573105e-05,"starch"
188,2531,"Costa Rica","Potatoes and products",0.0140072962159052,"starch"
764,2532,"Thailand","Cassava and products",0.00397863584624814,"starch"
324,2531,"Guinea","Potatoes and products",0.00972066696845207,"starch"
624,2535,"Guinea-Bissau","Yams",0,"starch"
578,2531,"Norway","Potatoes and products",0.0163895431132203,"starch"
792,2532,"Türkiye","Cassava and products",0,"starch"
270,2531,"Gambia","Potatoes and products",0.00180602230919437,"starch"
600,2531,"Paraguay","Potatoes and products",0.004837443579512,"starch"
520,2605,"Nauru","Vegetables, other",0.00391936722002225,"vegetal_products"
364,2531,"Iran (Islamic Republic of)","Potatoes and products",0.0142903856456068,"starch"
116,2531,"Cambodia","Potatoes and products",0.000286478227654698,"starch"
704,2531,"Viet Nam","Potatoes and products",0.00275216867001206,"starch"
422,2531,"Lebanon","Potatoes and products",0.03195930451328,"starch"
208,2531,"Denmark","Potatoes and products",0.0319480004713595,"starch"
414,2533,"Kuwait","Sweet potatoes",0.000210147200031037,"starch"
584,2576,"Marshall Islands","Palmkernel Oil",3.11231730697408e-06,"vegetal_products"
384,2532,"Côte d'Ivoire","Cassava and products",0.195378537615366,"starch"
191,2531,"Croatia","Potatoes and products",0.0250002175445314,"starch"
496,2533,"Mongolia","Sweet potatoes",0,"starch"
372,2531,"Ireland","Potatoes and products",0.0359946834817013,"starch"
583,2615,"Micronesia (Federated States of)","Bananas",0.0118242721743694,"vegetal_products"
368,2533,"Iraq","Sweet potatoes",0,"starch"
798,2613,"Tuvalu","Grapefruit and products",0,"vegetal_products"
562,2532,"Niger","Cassava and products",0.0161798990501052,"starch"
762,2531,"Tajikistan","Potatoes and products",0.0267430754536772,"starch"
288,2532,"Ghana","Cassava and products",0.263735488649006,"starch"
356,2532,"India","Cassava and products",0.00340267342204768,"starch"
470,2531,"Malta","Potatoes and products",0.0208138096762916,"starch"
446,2534,"China, Macao SAR","Roots, Other",0.00288009432220123,"starch"
662,2533,"Saint Lucia","Sweet potatoes",0.0024055442066477,"starch"
882,2535,"Samoa","Yams",0.000612342095117139,"starch"
678,2534,"Sao Tome and Principe","Roots, Other",0.0293471838872673,"starch"
348,2532,"Hungary","Cassava and products",0,"starch"
776,2578,"Tonga","Coconut Oil",0.0274229599747619,"vegetal_products"
196,2531,"Cyprus","Potatoes and products",0.0187432424742503,"starch"
690,2533,"Seychelles","Sweet potatoes",0.000602353813362988,"starch"
340,2532,"Honduras","Cassava and products",0.00393073000918323,"starch"
418,2533,"Lao People's Democratic Republic","Sweet potatoes",0.00812853784405483,"starch"
344,2533,"China, Hong Kong SAR","Sweet potatoes",0.000220695337443171,"starch"
558,2531,"Nicaragua","Potatoes and products",0.00517827322532446,"starch"
604,2532,"Peru","Cassava and products",0.0471723656366007,"starch"
328,2533,"Guyana","Sweet potatoes",0.00489535902862395,"starch"
388,2531,"Jamaica","Potatoes and products",0.0086586045986262,"starch"
784,2531,"United Arab Emirates","Potatoes and products",0.0149008903370081,"starch"
174,2536,"Comoros","Sugar cane",0,"vegetal_products"
222,2531,"El Salvador","Potatoes and products",0.00967029143105698,"starch"
586,2532,"Pakistan","Cassava and products",6.36544834637587e-05,"starch"
178,2533,"Congo","Sweet potatoes",0.00173439048562934,"starch"
454,2532,"Malawi","Cassava and products",0.0988148634915298,"starch"
608,2531,"Philippines","Potatoes and products",0.00233020285878567,"starch"
798,2614,"Tuvalu","Citrus, Other",0,"vegetal_products"
442,2531,"Luxembourg","Potatoes and products",0.0185720133665077,"starch"
484,2532,"Mexico","Cassava and products",0.000154331261461366,"starch"
807,2531,"North Macedonia","Potatoes and products",0.0372702133950156,"starch"
170,2532,"Colombia","Cassava and products",0.017032993420526,"starch"
748,2531,"Eswatini","Potatoes and products",0.0146144912980022,"starch"
417,2531,"Kyrgyzstan","Potatoes and products",0.0636839925299927,"starch"
268,2531,"Georgia","Potatoes and products",0.030535845033117,"starch"
862,2531,"Venezuela (Bolivarian Republic of)","Potatoes and products",0.0102918864243913,"starch"
426,2533,"Lesotho","Sweet potatoes",1.61214049267014e-05,"starch"
584,2577,"Marshall Islands","Palm Oil",0.00795197071931878,"vegetal_products"
246,2533,"Finland","Sweet potatoes",0.000297147985761154,"starch"
368,2535,"Iraq","Yams",0,"starch"
320,2532,"Guatemala","Cassava and products",0.000120543438182489,"starch"
583,2616,"Micronesia (Federated States of)","Plantains",0.00197585749127844,"vegetal_products"
694,2531,"Sierra Leone","Potatoes and products",0.000148258579435711,"starch"
410,2532,"Republic of Korea","Cassava and products",0.000227382045563864,"starch"
430,2534,"Liberia","Roots, Other",0.00493756266091795,"starch"
132,2535,"Cabo Verde","Yams",3.66431905958915e-06,"starch"
233,2531,"Estonia","Potatoes and products",0.0360111736634792,"starch"
112,2531,"Belarus","Potatoes and products",0.087096573448747,"starch"
634,2571,"Qatar","Soyabean Oil",0.00495976422427356,"vegetal_products"
499,2531,"Montenegro","Potatoes and products",0.015589300640847,"starch"
508,2532,"Mozambique","Cassava and products",0.278218660560962,"starch"
462,2533,"Maldives","Sweet potatoes",0.00122577943583692,"starch"
682,2531,"Saudi Arabia","Potatoes and products",0.0151066252473551,"starch"
152,2531,"Chile","Potatoes and products",0.027473507571153,"starch"
352,2535,"Iceland","Yams",5.53276364310355e-06,"starch"
776,2579,"Tonga","Sesameseed Oil",7.38349185466603e-05,"vegetal_products"
496,2535,"Mongolia","Yams",0,"starch"
332,2533,"Haiti","Sweet potatoes",0.00779577327719557,"starch"
752,2531,"Sweden","Potatoes and products",0.0313201717354986,"starch"
144,2532,"Sri Lanka","Cassava and products",0.0175546831183399,"starch"
258,2534,"French Polynesia","Roots, Other",0.000461351624568331,"starch"
231,2532,"Ethiopia","Cassava and products",0,"starch"
203,2531,"Czechia","Potatoes and products",0.0303803112042445,"starch"
308,2535,"Grenada","Yams",0.000774663588166163,"starch"
428,2531,"Latvia","Potatoes and products",0.0331434412060906,"starch"
686,2532,"Senegal","Cassava and products",0.0355328344049752,"starch"
798,2615,"Tuvalu","Bananas",0.0158314270144121,"vegetal_products"
760,2531,"Syrian Arab Republic","Potatoes and products",0.0137962852060349,"starch"
646,2532,"Rwanda","Cassava and products",0.123058661835447,"starch"
566,2532,"Nigeria","Cassava and products",0.142436288633057,"starch"
826,2531,"United Kingdom of Great Britain and Northern Ireland","Potatoes and products",0.0354308673905231,"starch"
616,2531,"Poland","Potatoes and products",0.0445855774463624,"starch"
498,2531,"Republic of Moldova","Potatoes and products",0.0392827942239731,"starch"
520,2611,"Nauru","Oranges, Mandarines",0.00877207814386344,"vegetal_products"
860,2531,"Uzbekistan","Potatoes and products",0.0497597365911148,"starch"
688,2531,"Serbia","Potatoes and products",0.0248371304013798,"starch"
104,2531,"Myanmar","Potatoes and products",0.00457905456409964,"starch"
458,2533,"Malaysia","Sweet potatoes",0.000539587507689981,"starch"
583,2617,"Micronesia (Federated States of)","Apples and products",0.000343459602976135,"vegetal_products"
548,2534,"Vanuatu","Roots, Other",0.0258640357851508,"starch"
670,2535,"Saint Vincent and the Grenadines","Yams",0.00128178396983877,"starch"
100,2531,"Bulgaria","Potatoes and products",0.0139034969097775,"starch"
626,2536,"Timor-Leste","Sugar cane",0,"vegetal_products"
584,2578,"Marshall Islands","Coconut Oil",0.06411996115828,"vegetal_products"
400,2534,"Jordan","Roots, Other",3.92421554931169e-06,"starch"
598,2533,"Papua New Guinea","Sweet potatoes",0.0743282165191224,"starch"
634,2572,"Qatar","Groundnut Oil",0.000246118953340208,"vegetal_products"
591,2533,"Panama","Sweet potatoes",5.53964266046227e-05,"starch"
528,2531,"Netherlands (Kingdom of the)","Potatoes and products",0.0386184020767234,"starch"
380,2531,"Italy","Potatoes and products",0.0217064070331641,"starch"
554,2531,"New Zealand","Potatoes and products",0.0269467893084886,"starch"
300,2531,"Greece","Potatoes and products",0.0275728477901675,"starch"
376,2533,"Israel","Sweet potatoes",8.54908644996514e-05,"starch"
705,2531,"Slovenia","Potatoes and products",0.0296327606982657,"starch"
776,2580,"Tonga","Olive Oil",0.000251709949590887,"vegetal_products"
762,2534,"Tajikistan","Roots, Other",0,"starch"
624,2534,"Guinea-Bissau","Roots, Other",0.0268548055658845,"starch"
418,2535,"Lao People's Democratic Republic","Yams",1.26563454169791e-05,"starch"
434,2536,"Libya","Sugar cane",0,"vegetal_products"
250,2531,"France","Potatoes and products",0.0264840497711539,"starch"
480,2533,"Mauritius","Sweet potatoes",0.00134624153558389,"starch"
540,2531,"New Caledonia","Potatoes and products",0.0178725311088897,"starch"
798,2616,"Tuvalu","Plantains",0,"vegetal_products"
858,2531,"Uruguay","Potatoes and products",0.0171640707257742,"starch"
270,2533,"Gambia","Sweet potatoes",0,"starch"
512,2533,"Oman","Sweet potatoes",5.04641015203152e-05,"starch"
214,2533,"Dominican Republic","Sweet potatoes",0.00357424123099291,"starch"
368,2534,"Iraq","Roots, Other",0.000116608301782285,"starch"
703,2531,"Slovakia","Potatoes and products",0.0328850785929527,"starch"
478,2533,"Mauritania","Sweet potatoes",0.00173499727505398,"starch"
780,2533,"Trinidad and Tobago","Sweet potatoes",0.000496477053238663,"starch"
578,2533,"Norway","Sweet potatoes",0.000358273474254233,"starch"
422,2533,"Lebanon","Sweet potatoes",0.000638973099232522,"starch"
520,2612,"Nauru","Lemons, Limes and products",0.000196137445005428,"vegetal_products"
840,2532,"United States of America","Cassava and products",0.00014950031420405,"starch"
266,2535,"Gabon","Yams",0.059233370997834,"starch"
659,2534,"Saint Kitts and Nevis","Roots, Other",0.00680806680906694,"starch"
426,2535,"Lesotho","Yams",0,"starch"
440,2531,"Lithuania","Potatoes and products",0.0267688996502556,"starch"
740,2534,"Suriname","Roots, Other",0.00092523311851834,"starch"
516,2531,"Namibia","Potatoes and products",0.00965713839425179,"starch"
854,2531,"Burkina Faso","Potatoes and products",0.000882850098513151,"starch"
208,2533,"Denmark","Sweet potatoes",0,"starch"
504,2532,"Morocco","Cassava and products",1.78966646582632e-05,"starch"
800,2532,"Uganda","Cassava and products",0.0520251161537943,"starch"
120,2531,"Cameroon","Potatoes and products",0.00445006024325155,"starch"
887,2531,"Yemen","Potatoes and products",0.00692352500624116,"starch"
124,2531,"Canada","Potatoes and products",0.0403216310326846,"starch"
188,2533,"Costa Rica","Sweet potatoes",1.96134836162033e-05,"starch"
776,2582,"Tonga","Maize Germ Oil",0,"vegetal_products"
191,2533,"Croatia","Sweet potatoes",5.80118750308188e-05,"starch"
324,2533,"Guinea","Sweet potatoes",0.0169805348408989,"starch"
583,2618,"Micronesia (Federated States of)","Pineapples and products",0.000532555339446142,"vegetal_products"
788,2531,"Tunisia","Potatoes and products",0.0155053448110004,"starch"
584,2579,"Marshall Islands","Sesameseed Oil",0.00128849936508727,"vegetal_products"
818,2532,"Egypt","Cassava and products",0,"starch"
218,2531,"Ecuador","Potatoes and products",0.0103333766919422,"starch"
417,2533,"Kyrgyzstan","Sweet potatoes",0,"starch"
398,2532,"Kazakhstan","Cassava and products",3.20528230523903e-06,"starch"
634,2573,"Qatar","Sunflowerseed Oil",0.0596168644445344,"vegetal_products"
180,2531,"Democratic Republic of the Congo","Potatoes and products",0.00077971741451665,"starch"
716,2532,"Zimbabwe","Cassava and products",0.0198013167373059,"starch"
242,2533,"Fiji","Sweet potatoes",0.0121295743322556,"starch"
600,2533,"Paraguay","Sweet potatoes",0.00400340158304442,"starch"
496,2534,"Mongolia","Roots, Other",0,"starch"
894,2532,"Zambia","Cassava and products",0.234533868956919,"starch"
834,2532,"United Republic of Tanzania","Cassava and products",0.120878859008424,"starch"
764,2531,"Thailand","Potatoes and products",0.00319411610191752,"starch"
704,2533,"Viet Nam","Sweet potatoes",0.00297260149634989,"starch"
642,2531,"Romania","Potatoes and products",0.0281176017177779,"starch"
558,2533,"Nicaragua","Sweet potatoes",7.32429027627223e-06,"starch"
690,2534,"Seychelles","Roots, Other",0.0001069267124313,"starch"
798,2617,"Tuvalu","Apples and products",0.00136392885402267,"vegetal_products"
520,2613,"Nauru","Grapefruit and products",0,"vegetal_products"
524,2532,"Nepal","Cassava and products",0.000126756172511725,"starch"
470,2533,"Malta","Sweet potatoes",0.000390717951580351,"starch"
450,2531,"Madagascar","Potatoes and products",0.00408786894535005,"starch"
792,2531,"Türkiye","Potatoes and products",0.0231641177226578,"starch"
807,2533,"North Macedonia","Sweet potatoes",6.08706238369363e-05,"starch"
344,2535,"China, Hong Kong SAR","Yams",7.3565112481057e-06,"starch"
756,2531,"Switzerland","Potatoes and products",0.0231998843251761,"starch"
360,2531,"Indonesia","Potatoes and products",0.00267901472940917,"starch"
116,2533,"Cambodia","Sweet potatoes",0.00192513368983957,"starch"
620,2531,"Portugal","Potatoes and products",0.0314882109355193,"starch"
178,2535,"Congo","Yams",0.00269335242080534,"starch"
784,2533,"United Arab Emirates","Sweet potatoes",0.000743282424894835,"starch"
384,2531,"Côte d'Ivoire","Potatoes and products",0.000303102544017982,"starch"
132,2534,"Cabo Verde","Roots, Other",3.66431905958915e-06,"starch"
442,2533,"Luxembourg","Sweet potatoes",0.000142258661084708,"starch"
196,2533,"Cyprus","Sweet potatoes",0.000167159847493314,"starch"
434,2537,"Libya","Sugar beet",0,"vegetal_products"
276,2531,"Germany","Potatoes and products",0.0361040144178401,"starch"
288,2531,"Ghana","Potatoes and products",0.000125035667225587,"starch"
268,2533,"Georgia","Sweet potatoes",3.03671387069672e-05,"starch"
156,2532,"China, mainland","Cassava and products",0.00210177587297445,"starch"
776,2586,"Tonga","Oilcrops Oil, Other",0.00761506500828965,"vegetal_products"
246,2535,"Finland","Yams",3.03212230368524e-06,"starch"
662,2535,"Saint Lucia","Yams",0.00178315737222933,"starch"
328,2535,"Guyana","Yams",0.00113298702409201,"starch"
562,2531,"Niger","Potatoes and products",0.00466270814314061,"starch"
860,2534,"Uzbekistan","Roots, Other",0,"starch"
499,2533,"Montenegro","Sweet potatoes",8.91613262747283e-05,"starch"
584,2580,"Marshall Islands","Olive Oil",0.0015250354804173,"vegetal_products"
414,2534,"Kuwait","Roots, Other",1.9398203079788e-05,"starch"
372,2535,"Ireland","Yams",4.12133201450709e-05,"starch"
583,2620,"Micronesia (Federated States of)","Grapes and products (excl wine)",1.15772899879596e-05,"vegetal_products"
462,2535,"Maldives","Yams",0.000140850432068217,"starch"
112,2533,"Belarus","Sweet potatoes",2.96337564045956e-06,"starch"
520,2614,"Nauru","Citrus, Other",0,"vegetal_products"
233,2533,"Estonia","Sweet potatoes",7.96368559369276e-05,"starch"
634,2574,"Qatar","Rape and Mustard Oil",0.00420583021530735,"vegetal_products"
682,2533,"Saudi Arabia","Sweet potatoes",0.000262555689443603,"starch"
388,2533,"Jamaica","Sweet potatoes",0.0133885394384791,"starch"
643,2532,"Russian Federation","Cassava and products",8.50426914310984e-06,"starch"
222,2533,"El Salvador","Sweet potatoes",0.000139190952588082,"starch"
694,2533,"Sierra Leone","Sweet potatoes",0.0268306845839905,"starch"
882,2534,"Samoa","Roots, Other",0.0665541339571231,"starch"
862,2533,"Venezuela (Bolivarian Republic of)","Sweet potatoes",0.000715266237988585,"starch"
748,2533,"Eswatini","Sweet potatoes",0.00777216302317917,"starch"
608,2533,"Philippines","Sweet potatoes",0.00389039640348488,"starch"
710,2532,"South Africa","Cassava and products",0,"starch"
352,2534,"Iceland","Roots, Other",1.93646727508624e-05,"starch"
